VariableName,MSG_INVALID_PATTERN,msg,message,input is;String LocalVariableNameCheckTest MemberNameCheckTest SuppressWarningsFilterTest MethodNameCheckTest MethodTypeParameterNameCheckTest TreeWalkerTest StaticVariableNameCheckTest LocalFinalVariableNameCheckTest TypeNameCheckTest CatchParameterNameCheckTest ConstantNameCheckTest GeneratedJava14LexerTest ParameterNameCheckTest InterfaceTypeParameterNameCheckTest SuppressionCommentFilterTest ClassTypeParameterNameCheckTest SuppressWithNearbyCommentFilterTest expected ALL_MESSAGES expected expected suppressed expected expected expected expected expected expected expected ALL_MESSAGES expected suppressed expectedViolationMessages expected expected expected expected1 expected expected expected expected expected suppressed expected suppressed suppressed suppressed expected expected suppressed expected expected expected suppressed expected suppressed suppressed expected expected expected ALL_MESSAGES suppressed suppressedViolationMessages expected expected expected suppressed suppressed suppressedViolationMessages expected expected expected expected expected expectedViolationMessages expected suppressedViolationMessages expected expected suppressed expected expectedViolationMessages expected expected testSkipMethodsWithOverrideAnnotationFalse testUnexpectedChar testDefault testDefault testVariableCheckOnVariableNumberOfLines testOffFormat testDefault testPrivateOnly testSkipMethodsWithOverrideAnnotationTrue testSuppressById testInnerClass testProperFileExtension testMethodDefault testExpansion testSuppressById testInterfaceFooName testSet testUnderlined testPackageOnly testDefault testDefault testAccessTuning testUsingVariableCheckOnNextLine testMethodEqClass testCheckCpp testSuppressById testSpecified testInterfaceAndAnnotation testIntoInterface testClassDefault testSpecified testDefault testAccessControlTuning testDefaultConfigurationOnFileWithViolations testAnnotationSpecific testSpecified testProtectedOnly testNotPrivate testOverriddenMethods testInfluenceFormat testMethodEqClassAllow testCheckC testOffFormatCheck memberNameExtended testPublicOnly testEnumSpecific testUsingVariableCheckOnPreviousLine testTryWithResources testCustomFormatFromJavadoc testLoopVariables testClassSpecific testDefaults testClassFooName testDefault testMethodFooName testInterfaceSpecific testCheckC testInterfaceDefault testDefault testPublicAccessModifier testCheckCpp
ParameterName,atts,atts,attributes,Properties verifyConfigNode attributes atts attributes atts atts attributes
ParameterName,p2,p,point,Point xDistance xDistance angle xDistance xDistance getConnectionPoints centrePointOfAttribute
MethodName,getForeignKeyRefDesc,ref,reference,String ConstraintDailog
FieldName,lblEntity,lbl,label,JLabel AttributeDialog JLabel
VariableName,lblEntityName,lbl,label,JLabel EntityDialog JLabel EntityDialog
VariableName,col,col,column,String DatabaseFrame tbNodeColDetails initializeTree
VariableName,definingLoc1,loc,location,Point ERDCanvas getStartingPoint model paint definingLoc1 paint
FieldName,lblAttributeType,lbl,label,JLabel AttributeDialog JLabel
ParameterName,e,e,event,MouseEvent ma checkForPopup e mouseClicked
ParameterName,arg0,arg,argument,ActionEvent actionPerformed
FieldName,cmbFromEntity,cmb,combo,JComboBox RelationDialog fromEntity JComboBox
FieldName,url,url,uniform resource locator,String ConnectionManager conn
VariableName,tbNodeColDetails,col,column,DefaultMutableTreeNode DatabaseFrame col DefaultMutableTreeNode initializeTree
FieldName,lblRelationName,lbl,label,JLabel RelationDialog JLabel
VariableName,rs,rs,result set,ResultSet TableDetails executeQuery pstmt key primaryKey UpdateCell
VariableName,tbNodeCol,tb,tool bar,DefaultMutableTreeNode DatabaseFrame DefaultMutableTreeNode initializeTree
VariableName,definingLoc2,loc,location,Point ERDCanvas model getReleasePoint paint definingLoc2 paint
FieldName,refLabel,ref,reference,JLabel ConstraintDailog
FieldName,lblAttributeSize,lbl,label,JLabel AttributeDialog JLabel
FieldName,cmbRelationType,cmb,combo,JComboBox RelationDialog String JComboBox type
VariableName,conn,conn,connection,Connection TableDetails ConnectionManager pstmt openConnection retriveColumnDetails
VariableName,e,e,exception,Exception Main run main
VariableName,e,e,error,e printStackTrace;SQLException TableDetails errorMessage insertRow
ParameterName,p1,p,point,Point xDistance xDistance angle xDistance xDistance getConnectionPoints centrePointOfEntity
VariableName,tbNodeInd,ind,indices,DefaultMutableTreeNode DatabaseFrame DefaultMutableTreeNode initializeTree
VariableName,tbNodeCol,col,column,DefaultMutableTreeNode DatabaseFrame DefaultMutableTreeNode initializeTree
FieldName,loc,loc,location,Point PopupHandler getPoint e ma
VariableName,colName,col,column,String TableDetails rs getString retriveColumnDetails
FieldName,uid,uid,user identifier,String ConnectionManager conn
FieldName,lblAttributeName,lbl,label,JLabel AttributeDialog JLabel
MethodName,setForeignKeyRefDesc,desc,description,void ConstraintDailog foreignKeyRefDesc
FieldName,lblRelationType,lbl,label,JLabel RelationDialog JLabel
VariableName,foreignKeyVal,val,value,foreignKeyVal;String TableDetails substring remPart indexOf retriveConstraints
ParameterName,foreignKeyRefDesc,ref,reference,String foreignKeyRefDesc ConstraintDailog setForeignKeyRefDesc key
FieldName,serialVersionUID,uid,user identifier,;long ConstraintDailog
FieldName,cmbToEntity,cmb,combo,JComboBox RelationDialog toEntity JComboBox
MethodName,getForeignKeyRefDesc,desc,description,String ConstraintDailog
ParameterName,al,al,action listener,ActionListener getMenuItem handler
VariableName,i,i,index,int TableDetails rowCount rs getObject data i getTableData
FieldName,lblToEntity,lbl,label,JLabel RelationDialog JLabel
VariableName,tcl,tcl,table cell listener,System out println IN INSERT PART For Updating each Cell;TableCellListener DatabaseFrame e getSource action TableCellListener act UpdateCell updatedValue oldValue attributeName actionPerformed
VariableName,colType,col,column,String TableDetails rs getString retriveColumnDetails
MethodName,setForeignKeyRefDesc,ref,reference,void ConstraintDailog foreignKeyRefDesc
VariableName,g,g,graphics,Graphics Attribute getGraphics getEditor paint
FieldName,cmbEntity,cmb,combo,JComboBox AttributeDialog entity JComboBox
ParameterName,foreignKeyRefDesc,desc,description,String foreignKeyRefDesc ConstraintDailog setForeignKeyRefDesc key
ClassName,SQLException,sql,structured query language,
VariableName,ac,ac,action,String PopupHandler getActionCommand e actionPerformed
VariableName,tbNodeColDetails,tb,tool bar,DefaultMutableTreeNode DatabaseFrame col DefaultMutableTreeNode initializeTree
ParameterName,s,s,string,String menuItem getMenuItem
FieldName,txtName,txt,text,JTextField RelationDialog JTextField name
FieldName,lblFromEntity,lbl,label,JLabel RelationDialog JLabel
FieldName,cmbDataType,cmb,combo,JComboBox AttributeDialog type JComboBox
VariableName,pstmt,pstmt,prepared statement,PreparedStatement TableDetails rs conn QueryConstants prepareStatement TABLE_SELECTION_MYSQL getTableNames
ParameterName,m,m,mouse,MouseEvent dndReorderMouseAdapter mouseDragged
VariableName,f2,f,fields,sqrt x from to;String[] f normalize sum multiplier fields o2 getSimilarity
MethodName,toURL,url,uniform resource locator,NOTE GitHub only supports If None Match If Modified Since is ignored;URL bundle
ParameterName,seq,seq,sequence,CharSequence matcher match
ParameterName,e,e,event,MouseEvent maybeShowPopup e mousePressed
VariableName,itr,itr,iterator,update items;ListIterator<ListItem> ListPanel list getModel setFormat
VariableName,htmlText,html,hyper text markup language,use no break because we really don t want line wrapping in our table cells;StringBuffer SelectButtonTextField CompletionCellRenderer StringBuffer getListCellRendererComponent
ParameterName,commonSequenceMaxStartIndex,max,maximum,int commonSequenceMaxStartIndex CommonSequenceMatcher
VariableName,w,w,width,float SubtitleDropTarget shape d getWidth paintComponent
VariableName,str_value,str,string,String BDecoder String limit array cb getNumberFromStream
ParameterName,y,y,year,String getMovieInfo movie getYear valueOf
FieldName,CHARSET_UTF8,utf,unicode transformation format,String WebRequest
ParameterName,initMode,init,initialize,initialize data;Mode bindings restoreSample setState mode mode FormatDialog
FieldName,pcs,pcs,property change support,SwingPropertyChangeSupport ChecksumCell taskListener SwingPropertyChangeSupport
MethodName,getSubApiUrl,api,application programming interface,URL ShooterSubtitles endpoint
VariableName,UTC,utc,Coordinated Universal Time,avoid time zone issues by interpreting all dates and times as UTC;ZoneOffset WebRequest License MediaBindingBean days expires log License getAgeInDays getExpirationDate
ParameterName,dte,dte,Drop Target Event,DropTargetEvent dropHandler dragExit dtde
VariableName,DVD,dvd,Digital Video Disk,SortOrder TheTVDBClient TheTVDBClientTest TheTVDBClientV1 list getEpisodeList sortOrder fetchSeriesData fetchSeriesData toString getEpisodeListNumberingDVD
ParameterName,r,r,rectangle,Overridden for performance reasons;Rectangle repaint
ParameterName,cssFontWeight,css,cascading style sheets,String createReplacement isError
VariableName,l2,l,length,long FileSizeMetric getLength o2 getSimilarity
MethodName,showMultiValueInputDialog,multi,multiple,require user input;List<String> SwingUI input input title message parent initialValue
ClassName,XMLReader,xml,extensible markup language,
VariableName,originalAttr,attr,attributes,BasicFileAttributes toPath NOFOLLOW_LINKS BasicFileAttributes LinkOption original Files readAttributes revert
VariableName,p2,p,point,Point ListView x width Point p1 selection endIndex height y addSelectionInterval
MethodName,getMinY,min,minimum,double center start end
VariableName,f,f,folder,episode characteristics override movie characteristics e g episodes in Movies folder which is considered a volume root;File AutoDetection file f getParentFile isVolumeRoot folder anyMatch
MethodName,getDebugInfo,info,information,copy debug information paths and objects;String RenamePanel text withWaitCursor installAction newAction runnable action action
ClassName,TextUI,ui,user interface,determine locations;
ClassName,JsonUtilities,json,javascript object notation,asArray getEnumMap JsonUtilities asMapArray getArray getEnumMap getMap getDecimal json asMap readJson getInteger getString streamJsonObjects streamJsonObjects getMapArray getFirstMap getStringValue EMPTY_ARRAY
FieldName,minYear,min,minimum,int DateFilter minYear getYear min
VariableName,sc,sc,selection,Color AbstractFancyListCellRenderer getSelectionBackground list setHighlightColor setGradientColors highlightColor gradientEndColor gradientBeginColor configureListCellRendererComponent
ParameterName,cs,cs,charset,Charset writer reader PseudoConsole
VariableName,fY2T2,f,file,File EpisodeMetricsTest File getSimilarity o2 substringMetrics
ParameterName,g,g,graphics,Graphics g2d paintComponent
VariableName,t,t,type,Type Group AutoDetection compareTo
FieldName,SEASON_MAX_VALUE,max,maximum,int SeasonSpinnerModel values
ClassName,CmdLineParser,cmd,command,
VariableName,ftp,ftp,File Transferable Policy,FileTransferablePolicy LoadAction FileTransferablePolicy transferablePolicy getFileFilter toString
ParameterName,rgb,rgb,red green blue,int c filterRGB
MethodName,toMillis,millis,milliseconds,long creationDate creationTime
ClassName,SimpleFileInfo,info,information,Comparable<FileInfo> FileInfo compareTo getName getType equals SimpleFileInfo toString SimpleFileInfo getLength hashCode toFile getPath length path ignore leading slash;
ParameterName,fmt,fmt,format,String format
VariableName,l,l,locale,Locale ShooterSubtitles getSubtitleList
VariableName,l1,l,length,long FileSizeMetric o1 getLength getSimilarity
VariableName,c1,c,component,JComponent HistoryPanel link LinkButton column1 SwingConstants LEFT icon JLabel add
VariableName,config,config,configuration,CompilerConfiguration ScriptShell classLoader CompilerConfiguration createScriptEngine
ParameterName,dtde,dtde,Drop Target Drag Event,DropTargetDragEvent dragEnterTimer invokeLater runnable dragEnter
ParameterName,uri,uri,uniform resource identifier,URI gfile getPathForURI
ParameterName,o,o,object,Object listPathTail file getHint o2 o1
ParameterName,b,b,byte,byte[] write
VariableName,sn,sn,series name,String MediaDetection sn2 fn seriesNameMatcher matchByEpisodeIdentifier detectSeriesNames
VariableName,k,k,key,MediaInfoKey MediaInfoTool values createModelInBackground
VariableName,dest,dest,destination,c copy files using clonefile reflink copy files using reflink;File resolveDestination FileUtilities to from rename
VariableName,s,s,season,Integer SeasonEpisodeMatcher matchInteger season multi
VariableName,dom,dom,document,Document TheTVDBClientV1 MirrorType getXmlResource XML id streamNodes node getArtwork
ParameterName,a,a,array,T[] toArray
MethodName,SeriesInfo,info,information,SeriesInfo database language order id
VariableName,m1,m,map,Map<String_Object> CrossPropertyMetric feedback o1 getProperties getSimilarity o1 getSimilarity
ParameterName,s,s,string,String remove
MethodName,toJson,json,javascript object notation,String MetaAttributes changeSampleAction newAction put value action object
FieldName,YEAR_SEASON_MIN_VALUE,min,minimum,int SeasonSpinnerModel values
VariableName,p,p,panel,PanelBuilder PanelSelectionList MainFrame PanelSelectionList
